1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1986:Q2,198941.00,14544.00,56764.00,39235.00,26854.00,61544.00,198941.00,122030.00,-305.00,35138.00,56766.00,30431.00,73304.00,78.00,645.00,4748.00,34485.00,7548.00,11092.00,499.00,706.00,8903.00,4600.00,3607.00,198941.00,46872.00,12414.00,10933.00,583.00,0.00,22942.00,121004.00,7179.00,25758.00,3432.00,185.00,1143.00,9726.00,13857.00,-1326.00,5467.00,7434.00,2546.00,32193.00,795.00,0.00,3292.00,4627.00,46.00,1242.00,-1137.00,-766.00,5311.00,31065.00
1986:Q3,199415.00,14522.00,68546.00,53140.00,15611.00,47596.00,199415.00,117008.00,806.00,31221.00,68940.00,16041.00,77919.00,1677.00,2955.00,5922.00,46824.00,6353.00,10029.00,765.00,-374.00,1408.00,2360.00,4488.00,199415.00,5704.00,596.00,-2581.00,522.00,0.00,7167.00,174315.00,498.00,43283.00,3360.00,171.00,1230.00,10933.00,17436.00,8278.00,11472.00,12788.00,16298.00,32036.00,795.00,0.00,784.00,3678.00,4307.00,1242.00,-1515.00,342.00,6899.00,19396.00
1986:Q4,213789.00,-3960.00,84698.00,61531.00,21540.00,49980.00,213789.00,119929.00,-827.00,11249.00,84747.00,24760.00,97343.00,-1493.00,-669.00,5787.00,55695.00,15122.00,12319.00,3617.00,2075.00,4141.00,749.00,-3483.00,213789.00,67525.00,42479.00,-321.00,241.00,0.00,25126.00,133670.00,12970.00,19619.00,1952.00,111.00,1237.00,11321.00,16903.00,-14517.00,15041.00,18217.00,-6152.00,26769.00,854.00,0.00,2575.00,28180.00,-738.00,1242.00,-3760.00,-466.00,2312.00,12594.00
1987:Q1,161941.00,11318.00,23992.00,40196.00,28661.00,57774.00,161941.00,79508.00,-33.00,26080.00,24978.00,28483.00,82176.00,3653.00,-22.00,-4634.00,43844.00,18478.00,7488.00,573.00,-445.00,9772.00,3469.00,257.00,161941.00,30981.00,14523.00,-2242.00,-51.00,0.00,18751.00,113847.00,-1326.00,5734.00,3684.00,54.00,1539.00,10170.00,19409.00,3497.00,-3099.00,11563.00,2412.00,50540.00,601.00,0.00,2352.00,15725.00,892.00,1615.00,-14880.00,714.00,2651.00,17113.00
1987:Q2,158820.00,18379.00,38124.00,46635.00,16113.00,39569.00,158820.00,75814.00,-151.00,20841.00,37657.00,17467.00,85095.00,-1474.00,5451.00,7395.00,39707.00,10955.00,7430.00,2381.00,388.00,4955.00,7907.00,-2089.00,158820.00,60469.00,61146.00,-6122.00,-355.00,0.00,5800.00,81529.00,13803.00,23366.00,636.00,-5.00,1741.00,10220.00,15300.00,937.00,6051.00,6084.00,-5303.00,1798.00,346.00,0.00,-3347.00,6778.00,-436.00,1615.00,-15049.00,496.00,16498.00,16822.00
1987:Q3,156177.00,6594.00,36033.00,39670.00,24488.00,49392.00,156177.00,81038.00,-240.00,20694.00,35807.00,24777.00,68685.00,-1209.00,-275.00,7954.00,31942.00,11920.00,13384.00,2130.00,682.00,2159.00,-2.00,6454.00,156177.00,69135.00,57673.00,1329.00,-394.00,0.00,10527.00,81150.00,1633.00,22933.00,421.00,-19.00,-133.00,9877.00,22691.00,6791.00,13934.00,4291.00,717.00,1846.00,1023.00,0.00,2034.00,5411.00,2522.00,1615.00,-6026.00,3.00,-10414.00,5892.00
1987:Q4,153938.00,-3944.00,74497.00,43042.00,22330.00,18013.00,153938.00,109778.00,125.00,11835.00,75740.00,22078.00,37563.00,3065.00,1436.00,19489.00,22310.00,2233.00,-7972.00,2079.00,-774.00,-2620.00,-1683.00,6597.00,153938.00,52923.00,41142.00,-2110.00,-172.00,0.00,14063.00,80410.00,6895.00,26545.00,597.00,4.00,-185.00,9143.00,13127.00,5471.00,14468.00,9962.00,4410.00,-21422.00,2011.00,0.00,3717.00,332.00,2725.00,1615.00,920.00,196.00,-121.00,20605.00
1988:Q1,114595.00,9581.00,37327.00,18629.00,8779.00,40279.00,114595.00,71219.00,105.00,24765.00,37204.00,9145.00,38305.00,-4370.00,-1086.00,10305.00,8447.00,12072.00,-4581.00,511.00,250.00,740.00,16017.00,5071.00,114595.00,9937.00,6006.00,-2401.00,-3.00,0.00,6335.00,68702.00,-1410.00,1001.00,809.00,-55.00,-50.00,8384.00,23814.00,-6365.00,-3642.00,4055.00,20445.00,-260.00,3167.00,0.00,4020.00,9949.00,1371.00,633.00,2986.00,-977.00,827.00,35956.00
1988:Q2,139605.00,27248.00,24529.00,23768.00,11741.00,52319.00,139605.00,73604.00,107.00,35818.00,26460.00,11219.00,64638.00,1397.00,525.00,4363.00,17474.00,8589.00,13692.00,529.00,1829.00,5177.00,11063.00,1363.00,139605.00,37758.00,37551.00,-1941.00,101.00,0.00,2047.00,85569.00,4954.00,15252.00,116.00,-113.00,756.00,7604.00,19963.00,1159.00,7381.00,8113.00,-12237.00,7189.00,5574.00,0.00,-4441.00,6372.00,2803.00,633.00,-8482.00,-116.00,23089.00,16278.00
1988:Q3,152208.00,9918.00,47844.00,41651.00,16488.00,36307.00,152208.00,96991.00,704.00,27199.00,53068.00,16020.00,51515.00,754.00,-737.00,10605.00,25822.00,6804.00,-500.00,21.00,184.00,-713.00,9275.00,3702.00,152208.00,50368.00,45676.00,-2010.00,182.00,0.00,6520.00,92652.00,1123.00,16108.00,-414.00,-90.00,702.00,7307.00,19754.00,15565.00,13689.00,5250.00,-6702.00,1437.00,4974.00,0.00,1033.00,3852.00,-597.00,633.00,-590.00,190.00,9428.00,9188.00
1988:Q4,195271.00,28690.00,60772.00,54162.00,18379.00,33268.00,195271.00,116504.00,575.00,27428.00,71174.00,17327.00,73327.00,559.00,1828.00,19610.00,24150.00,8608.00,14313.00,613.00,2006.00,-42.00,1682.00,5440.00,195271.00,69884.00,51568.00,1981.00,239.00,0.00,16096.00,100348.00,10089.00,3369.00,-479.00,60.00,594.00,7493.00,19453.00,2770.00,17001.00,4081.00,10025.00,1434.00,4152.00,0.00,5710.00,5187.00,1246.00,633.00,-10175.00,1093.00,16612.00,25039.00
1989:Q1,137338.00,29667.00,33448.00,41097.00,7503.00,25623.00,137338.00,65699.00,-293.00,24259.00,33154.00,8579.00,65884.00,-2087.00,-3860.00,16219.00,25172.00,11257.00,2618.00,725.00,2132.00,3787.00,9921.00,5755.00,137338.00,24618.00,1984.00,18052.00,337.00,0.00,4245.00,86466.00,-5793.00,5844.00,-887.00,167.00,-220.00,7224.00,19523.00,2725.00,-4063.00,10569.00,19580.00,5979.00,2630.00,0.00,809.00,2860.00,1074.00,218.00,13856.00,-72.00,4443.00,26254.00
1989:Q2,106498.00,19172.00,16735.00,29976.00,7119.00,33496.00,106498.00,60447.00,246.00,34774.00,18018.00,7409.00,46018.00,-254.00,2587.00,4670.00,24023.00,1006.00,9914.00,157.00,1216.00,1218.00,1481.00,33.00,106498.00,42343.00,22337.00,6531.00,474.00,0.00,13001.00,67036.00,2999.00,-19844.00,227.00,175.00,-582.00,7234.00,22096.00,11717.00,8552.00,10687.00,12557.00,-4765.00,181.00,0.00,-19408.00,-2067.00,2121.00,217.00,30304.00,-101.00,4736.00,-2881.00
1989:Q3,134825.00,7393.00,48944.00,35747.00,17919.00,24822.00,134825.00,87689.00,954.00,18649.00,50719.00,17367.00,40788.00,-1411.00,1163.00,1443.00,32529.00,1805.00,4494.00,165.00,-737.00,2723.00,-1386.00,6348.00,134825.00,46193.00,30233.00,4671.00,476.00,0.00,10813.00,59237.00,-10815.00,-25427.00,822.00,193.00,-1204.00,7157.00,14670.00,13233.00,13507.00,5241.00,17703.00,8413.00,2867.00,0.00,8933.00,2122.00,1139.00,218.00,1853.00,-386.00,-1002.00,29395.00
1989:Q4,186960.00,9631.00,80164.00,44290.00,17295.00,35580.00,186960.00,112194.00,2244.00,16682.00,79019.00,14249.00,68966.00,-2126.00,1136.00,2898.00,42537.00,12875.00,7275.00,-261.00,3655.00,-1500.00,2477.00,5800.00,186960.00,78155.00,53129.00,13593.00,341.00,0.00,11092.00,102594.00,5694.00,-14250.00,1377.00,173.00,-945.00,7131.00,20221.00,16339.00,18699.00,4736.00,19641.00,47.00,878.00,0.00,5151.00,-10946.00,1729.00,217.00,34155.00,1746.00,-9199.00,6211.00
1990:Q1,146090.00,15164.00,46138.00,44534.00,17696.00,22558.00,146090.00,97032.00,167.00,25258.00,53531.00,18076.00,44230.00,-2745.00,-2213.00,1525.00,35616.00,10305.00,5540.00,-540.00,-1494.00,-503.00,-1261.00,4828.00,146090.00,37033.00,34512.00,-19862.00,237.00,0.00,22146.00,115058.00,-8877.00,22111.00,4601.00,917.00,2507.00,7030.00,22440.00,4034.00,-4667.00,16475.00,43236.00,16838.00,2508.00,0.00,7273.00,6041.00,-163.00,-275.00,-30816.00,732.00,3113.00,-6001.00
1990:Q2,136956.00,-409.00,43034.00,43280.00,12289.00,38762.00,136956.00,75747.00,813.00,19416.00,44377.00,11141.00,50532.00,-4556.00,-218.00,2904.00,39033.00,16507.00,4308.00,420.00,-1464.00,-7623.00,1221.00,10677.00,136956.00,53272.00,48321.00,68.00,164.00,0.00,4719.00,72305.00,13406.00,-11411.00,1376.00,-725.00,1235.00,6839.00,26488.00,17649.00,7716.00,7235.00,-10844.00,4858.00,-1335.00,0.00,6518.00,790.00,2160.00,-275.00,-4845.00,-2247.00,7717.00,11379.00
1990:Q3,156301.00,18877.00,77082.00,37441.00,10299.00,12602.00,156301.00,97652.00,570.00,10349.00,76752.00,9981.00,51768.00,-1207.00,-826.00,3436.00,34335.00,13500.00,-507.00,-829.00,3487.00,-11428.00,11807.00,6881.00,156301.00,49957.00,56788.00,-10130.00,105.00,0.00,3194.00,94585.00,2921.00,-2717.00,1910.00,64.00,896.00,6930.00,25683.00,10575.00,14329.00,2422.00,27618.00,5945.00,-165.00,0.00,17257.00,1447.00,1556.00,-275.00,-17602.00,-254.00,-3955.00,11759.00
1990:Q4,210825.00,-2975.00,105844.00,50359.00,8537.00,49060.00,210825.00,115469.00,1429.00,1468.00,105591.00,6981.00,84057.00,2742.00,2372.00,9284.00,41328.00,19081.00,10535.00,805.00,977.00,-8132.00,5065.00,11299.00,210825.00,82293.00,76126.00,2121.00,60.00,0.00,3986.00,108390.00,682.00,-4671.00,4068.00,84.00,1141.00,7294.00,13890.00,8211.00,18676.00,-6371.00,19969.00,4044.00,294.00,0.00,-2795.00,-4194.00,1893.00,-275.00,56056.00,-767.00,-8839.00,20142.00
1991:Q1,128770.00,-2072.00,50656.00,27724.00,13159.00,39303.00,128770.00,79978.00,-199.00,21870.00,44656.00,13651.00,33631.00,-2904.00,-6395.00,3278.00,30446.00,10803.00,-6411.00,436.00,1132.00,-362.00,3608.00,15161.00,128770.00,-9674.00,-15519.00,-2741.00,-15.00,0.00,8601.00,128214.00,5875.00,5655.00,3201.00,103.00,2700.00,8041.00,29863.00,13287.00,-5402.00,4587.00,39299.00,38141.00,2074.00,0.00,11754.00,-1785.00,2095.00,24.00,-14855.00,-248.00,-16195.00,10230.00
1991:Q2,123486.00,-24183.00,54053.00,26756.00,20188.00,46672.00,123486.00,96413.00,1430.00,24399.00,52503.00,18081.00,37411.00,-2547.00,-96.00,-7371.00,35677.00,13878.00,2809.00,-272.00,1733.00,-1077.00,-5323.00,-10338.00,123486.00,53446.00,45423.00,4302.00,-124.00,0.00,3845.00,53505.00,6390.00,-4191.00,-1631.00,121.00,2513.00,8158.00,33717.00,1127.00,10116.00,3934.00,-21312.00,27516.00,3791.00,0.00,1406.00,-7252.00,2290.00,24.00,9239.00,-62.00,-22389.00,16535.00
1991:Q3,208471.00,-11609.00,117145.00,35271.00,30297.00,37367.00,208471.00,148232.00,2102.00,7728.00,109947.00,28455.00,52281.00,-1827.00,-1829.00,5140.00,37329.00,17083.00,669.00,-462.00,58.00,-2790.00,-1090.00,7958.00,208471.00,50646.00,16344.00,15529.00,-119.00,0.00,18892.00,145586.00,11011.00,19784.00,3007.00,111.00,2234.00,7647.00,19539.00,13957.00,15234.00,-2921.00,-821.00,24913.00,3531.00,0.00,16701.00,-7084.00,5296.00,24.00,23419.00,524.00,-10520.00,12239.00
1991:Q4,216938.00,-6097.00,108533.00,42293.00,29816.00,42393.00,216938.00,145823.00,484.00,5227.00,109487.00,30625.00,62124.00,-553.00,-1275.00,8162.00,33177.00,12000.00,9116.00,146.00,788.00,1744.00,-1181.00,8991.00,216938.00,37538.00,13642.00,11520.00,-5.00,0.00,12381.00,155514.00,7822.00,20073.00,11595.00,74.00,3539.00,6494.00,4781.00,4245.00,21175.00,-3798.00,14677.00,49832.00,3394.00,0.00,5838.00,-6900.00,5158.00,24.00,-294.00,164.00,7621.00,23886.00
1992:Q1,151763.00,8192.00,79859.00,23280.00,3374.00,37058.00,151763.00,111514.00,1076.00,31422.00,77068.00,1948.00,40735.00,-1847.00,-1769.00,2833.00,23238.00,9758.00,-3782.00,1092.00,686.00,2724.00,7802.00,-486.00,151763.00,43255.00,42474.00,-10993.00,107.00,0.00,11667.00,86541.00,-774.00,24495.00,-1141.00,511.00,5187.00,6539.00,25137.00,7176.00,-5756.00,9688.00,20917.00,-4923.00,5824.00,0.00,15743.00,-6494.00,-629.00,82.00,-15663.00,1905.00,-1283.00,21967.00
1992:Q2,187550.00,5810.00,73165.00,51910.00,11638.00,45027.00,187550.00,105903.00,1233.00,21766.00,73262.00,9642.00,69721.00,1373.00,-1092.00,12553.00,39260.00,12761.00,-4307.00,-1156.00,3418.00,-2309.00,9220.00,11926.00,187550.00,12210.00,-7250.00,23280.00,204.00,0.00,-4024.00,140672.00,10837.00,13164.00,6866.00,837.00,4732.00,5268.00,24871.00,2027.00,10511.00,5218.00,-10695.00,35410.00,4701.00,0.00,3588.00,-4649.00,-2702.00,81.00,26911.00,-73.00,3769.00,34668.00
1992:Q3,191821.00,3641.00,88804.00,43842.00,14218.00,41316.00,191821.00,116936.00,-384.00,12664.00,91061.00,13595.00,67744.00,2876.00,-1903.00,16925.00,24660.00,15789.00,5174.00,-21.00,-398.00,1657.00,2985.00,7141.00,191821.00,25547.00,28523.00,-4843.00,480.00,0.00,1387.00,153838.00,2653.00,29224.00,2214.00,770.00,3781.00,1384.00,25479.00,14110.00,16283.00,16400.00,-2507.00,22719.00,4621.00,0.00,6772.00,-7756.00,3157.00,52.00,10138.00,2877.00,1467.00,12436.00
1992:Q4,172706.00,-4513.00,101712.00,37462.00,-5908.00,43953.00,172706.00,108937.00,455.00,14647.00,102379.00,-8544.00,59996.00,2680.00,1013.00,8395.00,28400.00,17980.00,5812.00,354.00,-1012.00,203.00,-3829.00,3773.00,172706.00,14972.00,5785.00,16536.00,-64.00,0.00,-7285.00,134529.00,15178.00,21417.00,4746.00,659.00,1588.00,3890.00,21823.00,6518.00,21798.00,6266.00,-3592.00,37441.00,5038.00,0.00,7437.00,-4061.00,2079.00,111.00,-22679.00,542.00,8330.00,23205.00
1993:Q1,191101.00,-19657.00,51085.00,36607.00,19387.00,103679.00,191101.00,135203.00,688.00,64983.00,51875.00,17657.00,41892.00,-1162.00,-1851.00,8068.00,27749.00,15494.00,-5600.00,-107.00,-2371.00,5282.00,-3610.00,14006.00,191101.00,16895.00,25825.00,-13567.00,312.00,0.00,4325.00,153255.00,3160.00,30451.00,4749.00,557.00,4700.00,7292.00,37511.00,14127.00,-7290.00,-1236.00,1692.00,53882.00,4996.00,0.00,-7237.00,5663.00,3795.00,-36.00,18117.00,-735.00,-20904.00,20951.00
1993:Q2,208142.00,6578.00,69596.00,19688.00,28290.00,83990.00,208142.00,155515.00,1233.00,57987.00,70616.00,25679.00,36559.00,1197.00,-1131.00,17164.00,1504.00,15718.00,-5300.00,-1298.00,3431.00,334.00,4940.00,16068.00,208142.00,7119.00,-13436.00,6143.00,98.00,0.00,14314.00,172440.00,14591.00,6604.00,442.00,419.00,1775.00,9078.00,33339.00,1238.00,10436.00,11732.00,-340.00,52302.00,4996.00,0.00,7269.00,3291.00,2377.00,-36.00,13888.00,1460.00,-2421.00,28583.00
1993:Q3,258411.00,-3864.00,56835.00,75236.00,16988.00,113216.00,258411.00,121165.00,-72.00,45276.00,60893.00,15068.00,106324.00,-210.00,-1683.00,41923.00,29255.00,20822.00,12259.00,-450.00,3665.00,118.00,625.00,30922.00,258411.00,23185.00,-4453.00,18543.00,67.00,0.00,9028.00,195863.00,5986.00,20182.00,1720.00,382.00,1013.00,9422.00,32647.00,22674.00,15680.00,17073.00,65.00,17183.00,4996.00,0.00,17984.00,7999.00,4106.00,-934.00,34.00,761.00,16890.00,39363.00
1993:Q4,248489.00,11828.00,107889.00,41549.00,1632.00,85591.00,248489.00,141007.00,-788.00,31722.00,109820.00,253.00,95206.00,-269.00,-463.00,13407.00,26211.00,30462.00,10996.00,125.00,7315.00,3061.00,4361.00,12276.00,248489.00,34318.00,23462.00,-1133.00,1631.00,0.00,10358.00,158007.00,12492.00,7929.00,7686.00,332.00,2076.00,8322.00,20041.00,-924.00,21458.00,1212.00,18255.00,49052.00,4996.00,0.00,2768.00,6639.00,3338.00,861.00,-17201.00,304.00,8371.00,56164.00
1994:Q1,195304.00,-5648.00,43639.00,82199.00,-296.00,75410.00,195304.00,91263.00,665.00,50329.00,43313.00,-3044.00,128254.00,216.00,-1655.00,39994.00,42531.00,24066.00,12390.00,-409.00,-2476.00,874.00,12723.00,-24213.00,195304.00,103631.00,108746.00,6505.00,-2444.00,0.00,-9176.00,62942.00,4834.00,26480.00,5911.00,-133.00,4256.00,4869.00,24062.00,-288.00,-7311.00,5334.00,5771.00,-8927.00,-925.00,0.00,17533.00,11185.00,815.00,-1362.00,-22314.00,956.00,-7804.00,28731.00
1994:Q2,131552.00,5891.00,15973.00,70928.00,-9126.00,47886.00,131552.00,36081.00,1107.00,30575.00,17152.00,-12753.00,97373.00,-370.00,-209.00,36628.00,33121.00,12122.00,13159.00,-886.00,66.00,2519.00,1223.00,-1902.00,131552.00,84591.00,94188.00,-2620.00,4416.00,0.00,-11393.00,31294.00,10077.00,-11268.00,2429.00,100.00,1395.00,5123.00,8594.00,20420.00,10212.00,-494.00,-64.00,-10380.00,-925.00,0.00,16249.00,6378.00,2001.00,-1363.00,-14415.00,-429.00,-12346.00,15667.00
1994:Q3,158231.00,11180.00,50652.00,61238.00,-10996.00,46157.00,158231.00,57278.00,469.00,17876.00,51376.00,-12443.00,96474.00,1310.00,489.00,37998.00,22516.00,17025.00,8410.00,11.00,-1905.00,2874.00,7746.00,4479.00,158231.00,29386.00,44229.00,-2355.00,651.00,0.00,-13139.00,95027.00,5252.00,-10625.00,-1197.00,-200.00,-552.00,5871.00,23394.00,17722.00,15654.00,654.00,6369.00,5524.00,-925.00,0.00,22173.00,4409.00,1680.00,-1362.00,-5473.00,819.00,5840.00,33818.00
1994:Q4,221347.00,24305.00,83070.00,77948.00,-15510.00,51534.00,221347.00,84930.00,945.00,20033.00,81651.00,-17699.00,126012.00,1163.00,-1213.00,62253.00,17114.00,17044.00,20282.00,-823.00,4836.00,3990.00,1366.00,10405.00,221347.00,97384.00,115981.00,2680.00,2237.00,0.00,-23514.00,71435.00,11340.00,-24785.00,-4446.00,341.00,-1145.00,7102.00,16320.00,6408.00,22543.00,3928.00,21674.00,-25969.00,-925.00,0.00,34561.00,1201.00,3093.00,-1363.00,-2002.00,-402.00,3961.00,52529.00
1995:Q1,149901.00,28639.00,57298.00,23273.00,-14377.00,55068.00,149901.00,65273.00,377.00,22718.00,56991.00,-14813.00,71568.00,1569.00,-398.00,15739.00,7841.00,13928.00,16061.00,16.00,-7385.00,4074.00,20123.00,13060.00,149901.00,-40988.00,-27780.00,-18332.00,2157.00,0.00,2967.00,131311.00,-1041.00,-11929.00,29590.00,184.00,-1356.00,6967.00,34655.00,7657.00,-7269.00,20412.00,21472.00,9221.00,2128.00,0.00,11851.00,170.00,4963.00,-268.00,7777.00,-1024.00,-2849.00,59578.00
1995:Q2,183038.00,19082.00,35199.00,51335.00,-7198.00,84620.00,183038.00,67335.00,488.00,39945.00,35601.00,-8699.00,103387.00,1604.00,-165.00,31781.00,19152.00,26218.00,9941.00,38.00,-26.00,5212.00,9632.00,12316.00,183038.00,-38407.00,-26375.00,25119.00,1056.00,0.00,-38207.00,148882.00,8622.00,-11540.00,12953.00,484.00,1482.00,6982.00,32129.00,3796.00,10915.00,1377.00,27615.00,-7111.00,2128.00,0.00,22825.00,4215.00,2008.00,-268.00,36304.00,1566.00,-7600.00,72563.00
1995:Q3,161349.00,18919.00,34511.00,53263.00,-25739.00,80395.00,161349.00,18992.00,-639.00,10867.00,34613.00,-25849.00,117931.00,2374.00,-1233.00,25529.00,27632.00,40594.00,4395.00,26.00,524.00,7423.00,10667.00,24426.00,161349.00,-18989.00,37978.00,-30294.00,1606.00,0.00,-28279.00,98289.00,-5173.00,12843.00,471.00,-57.00,-1427.00,7257.00,13574.00,-433.00,15366.00,2225.00,-2379.00,30801.00,2128.00,0.00,6992.00,13025.00,708.00,-269.00,-1298.00,-2096.00,6031.00,82049.00
1995:Q4,195752.00,7655.00,36766.00,77898.00,-10299.00,83732.00,195752.00,39846.00,-5.00,13344.00,38049.00,-11542.00,135332.00,-568.00,-1287.00,32914.00,43701.00,47020.00,19295.00,140.00,1932.00,-2332.00,-5483.00,20574.00,195752.00,-21172.00,-5838.00,14728.00,1075.00,0.00,-31137.00,184276.00,10267.00,-19138.00,4480.00,871.00,839.00,7329.00,11827.00,4844.00,-3586.00,6345.00,40073.00,32570.00,2128.00,0.00,36197.00,3410.00,5290.00,1372.00,46975.00,801.00,-8618.00,32648.00
1996:Q1,202800.00,17181.00,85566.00,36685.00,-3314.00,66682.00,202800.00,121427.00,1257.00,39934.00,84986.00,-4750.00,71040.00,2256.00,-323.00,7901.00,29364.00,26599.00,7042.00,140.00,-7940.00,-6648.00,12649.00,10333.00,202800.00,-34698.00,-20448.00,-13787.00,1534.00,0.00,-1997.00,161618.00,-1249.00,3484.00,6509.00,-357.00,2901.00,5911.00,12604.00,6870.00,14057.00,15176.00,50090.00,30863.00,735.00,0.00,14899.00,2901.00,1545.00,1371.00,-27591.00,-906.00,21805.00,75880.00
1996:Q2,190952.00,36017.00,-12219.00,75832.00,4986.00,86336.00,190952.00,26395.00,1591.00,35239.00,-11657.00,1222.00,157065.00,3248.00,-1253.00,31660.00,43610.00,35624.00,12894.00,197.00,3289.00,7068.00,20728.00,7492.00,190952.00,77917.00,50063.00,14690.00,2139.00,0.00,11025.00,58959.00,6720.00,-8598.00,5218.00,-156.00,1955.00,3894.00,-1541.00,4460.00,12476.00,14195.00,-7.00,19468.00,735.00,0.00,18656.00,-672.00,1401.00,1372.00,-18335.00,1271.00,-3553.00,54077.00
1996:Q3,171176.00,23805.00,53174.00,54928.00,-18133.00,57402.00,171176.00,41342.00,1164.00,7043.00,52406.00,-19271.00,97251.00,1347.00,118.00,20037.00,35659.00,19753.00,9173.00,235.00,1419.00,714.00,8796.00,32583.00,171176.00,-13812.00,13915.00,-3190.00,787.00,0.00,-25324.00,86538.00,-83.00,-17183.00,4374.00,-291.00,-884.00,5514.00,31419.00,-11911.00,13594.00,-11578.00,15453.00,17882.00,735.00,0.00,14949.00,-2593.00,4116.00,1371.00,8535.00,1058.00,12061.00,98450.00
1996:Q4,259388.00,25595.00,75097.00,62358.00,9935.00,86403.00,259388.00,91688.00,2069.00,8247.00,74273.00,7099.00,140183.00,2157.00,745.00,30838.00,32344.00,32671.00,17028.00,730.00,1213.00,867.00,21590.00,27517.00,259388.00,-24042.00,-6636.00,2965.00,879.00,0.00,-21250.00,136175.00,6913.00,-19786.00,18249.00,-480.00,-182.00,6194.00,26035.00,-9242.00,26400.00,9964.00,25332.00,9835.00,735.00,0.00,26395.00,-4220.00,8394.00,523.00,20325.00,2289.00,-17498.00,147255.00
1997:Q1,164790.00,58110.00,38525.00,26666.00,4670.00,36819.00,164790.00,83176.00,1083.00,41137.00,38170.00,2786.00,74446.00,1637.00,95.00,-1630.00,28651.00,5666.00,2016.00,1471.00,-714.00,1584.00,35670.00,7168.00,164790.00,-66289.00,-47530.00,-7367.00,1701.00,0.00,-13093.00,157752.00,3938.00,15487.00,18368.00,1422.00,1495.00,2656.00,21488.00,11173.00,-9615.00,19531.00,27093.00,18333.00,-283.00,0.00,20847.00,-6479.00,133.00,583.00,-4099.00,953.00,14728.00,73327.00
1997:Q2,162267.00,31994.00,-59755.00,71942.00,16905.00,101181.00,162267.00,2962.00,3006.00,46899.00,-59694.00,12751.00,144514.00,2337.00,609.00,49719.00,22162.00,17225.00,31691.00,1938.00,8734.00,8901.00,1198.00,14791.00,162267.00,-28687.00,-24814.00,-16763.00,746.00,0.00,12144.00,129616.00,15340.00,6183.00,-5846.00,72.00,1813.00,6088.00,37211.00,8534.00,10330.00,16517.00,-4424.00,14427.00,-283.00,0.00,19586.00,-1816.00,6832.00,2325.00,-5219.00,1315.00,631.00,61338.00
1997:Q3,216488.00,40288.00,26410.00,39904.00,10813.00,99073.00,216488.00,87594.00,715.00,52483.00,26180.00,8216.00,97355.00,750.00,-1098.00,11567.00,28567.00,41238.00,-24730.00,5960.00,-1718.00,3894.00,32925.00,31539.00,216488.00,-17428.00,4196.00,-7032.00,989.00,0.00,-15581.00,151750.00,337.00,-1372.00,8381.00,935.00,-2215.00,8720.00,22172.00,10867.00,15526.00,15387.00,21669.00,36676.00,-283.00,0.00,8157.00,-9587.00,-6396.00,2386.00,3640.00,-980.00,17730.00,82166.00
1997:Q4,292912.00,53709.00,58318.00,75055.00,24511.00,81319.00,292912.00,89036.00,2327.00,6090.00,58755.00,21864.00,194084.00,5806.00,-2034.00,39412.00,35206.00,73300.00,20338.00,5501.00,1757.00,4649.00,10149.00,9792.00,292912.00,-5805.00,-10960.00,-8622.00,798.00,0.00,12979.00,273206.00,18674.00,39924.00,7920.00,-173.00,-2640.00,7725.00,3468.00,12449.00,25968.00,7611.00,43551.00,21338.00,-283.00,0.00,31671.00,-3861.00,9151.00,5834.00,17062.00,4191.00,23626.00,25511.00
1998:Q1,343385.00,95330.00,15279.00,56398.00,25679.00,150699.00,343385.00,137187.00,4013.00,98677.00,14671.00,19826.00,182027.00,1567.00,-1704.00,35745.00,21261.00,44970.00,21954.00,8199.00,-258.00,12598.00,37695.00,24171.00,343385.00,1999.00,7973.00,-7802.00,1847.00,0.00,-19.00,299420.00,2386.00,19669.00,11422.00,1054.00,1477.00,6500.00,20737.00,-1702.00,-10914.00,15283.00,53185.00,45496.00,1233.00,0.00,50941.00,-1505.00,6862.00,3579.00,60241.00,3640.00,9836.00,41967.00
